$1
1	0	1	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0	1	1
1	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1
0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	0
0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1
1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
0	1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0	1
0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1
1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1
1	0	1	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1
1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	1
1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0
1	1	1	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1
$19
0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1
1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	1	1	1	1
1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0
1	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1
0	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1
0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0
1	0	1	1	0	1	0	1	1	0	1	1	1	0	1	0	0	1	0	1
0	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0
0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0
1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	1	1
1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1
1	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1
0	1	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0
1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1
0	0	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	0	0
1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	0	1	1	1
0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0
1	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	1	0	0	1
0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	1
$20
1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1
1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	0
1	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	1	1
0	1	1	0	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1
1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	0	0	1	1
1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	0	1	1	1
1	0	1	0	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1
1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1
1	0	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0
1	1	1	0	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0
1	0	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1
1	1	1	1	1	1	0	1	0	0	0	1	0	0	1	0	1	1	1	1
1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1
1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0
1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	1	1	0
1	0	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	1	0	0
0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	0
0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1
0	1	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1
1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	1
$21
1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1
1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1
1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	0
0	0	1	1	0	1	0	1	0	1	1	1	1	1	0	0	1	1	1	1
0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1
0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	1
0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0
1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	0
0	0	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	1
0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0
1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0
0	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	0	0
1	1	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	1	1	1
0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1
1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1
0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0
0	0	1	0	0	1	1	0	1	1	0	1	0	0	0	1	0	1	0	1
1	0	0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1
1	0	1	1	0	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1
1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	1	0
$22
1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	1	0	0	0
1	1	1	1	1	0	1	1	0	0	1	1	0	1	1	0	0	0	1	1
1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0
0	0	1	1	0	0	1	0	1	1	1	0	0	1	1	1	0	0	1	0
0	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	1	0	1	0
0	1	1	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0
0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	1	0
1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0
0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	1	0	1	1	1
1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	1	0	1	1
1	0	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	0	0
0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	1	1	0	0
1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1
1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	0
1	0	1	1	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1
1	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	1	1
0	1	0	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1
0	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0
1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1
0	1	1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1
$23
1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1
1	1	0	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	1
1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1	1	1	0	0
0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0
1	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0
0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1
1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1
1	1	1	0	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	1
1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	0	1
0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	0
1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1
0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	0	0	1	0	1
1	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	1	0	0	1
0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1
0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1
1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	0
0	0	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0
0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0
0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1
0	1	0	0	0	1	0	0	1	1	1	1	1	0	0	1	0	1	1	1
$24
1	0	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1
0	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0
1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	1	1
1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1
0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1
1	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0	0	0	1	0
1	1	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	0	1
1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0
0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0	0	0
1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0	0
0	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1
1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	0	0	1	1	1
0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	0
0	1	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1
0	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1
1	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1	1	0	1	0
1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1
1	1	1	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	1
1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1
0	1	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	0	1
$25
0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	0
1	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0
0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1
1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0	1
0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	1	1	0
1	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	1
1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	1
0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	1	1
0	0	1	0	0	0	1	1	1	1	0	1	1	0	0	1	0	0	1	0
1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1
0	0	1	0	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0
0	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1
0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1
1	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1	1	1	0	1
1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	0	0
1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1
1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1
1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0
1	0	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	0	0	1
$26
0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1
1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1
1	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1
1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1
1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1
0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1
0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	0	0	1	1	1
1	1	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1
1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1
0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1
1	1	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	1
1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0
1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	1	1	0
1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	1	1
0	1	0	1	1	0	1	0	0	0	0	1	1	1	1	1	0	0	1	1
0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1
1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0
0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0
0	1	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0
$27
1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1
1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
1	0	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1
1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	0	1	0	1
1	1	1	0	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	0
1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1
1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0
0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0
0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0
1	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	0	0	0
0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	0
1	1	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	1
1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1
1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	1	0
1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0
0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	1
1	1	0	1	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	0
0	0	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1
1	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	0	1	0	1
1	0	0	0	1	1	0	1	0	1	0	1	1	1	1	1	0	1	0	1
$28
1	1	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0
0	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	0
0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1
1	0	1	1	1	1	1	0	1	0	1	0	1	1	1	0	0	0	1	0
0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1
1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	0
0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1
1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	0	1	1	0
1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	1	0
0	1	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	1
1	1	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1
1	1	0	0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1
1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1
1	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	1
0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	0
0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1
0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0
0	1	1	1	1	0	1	0	1	1	0	1	0	1	0	0	0	1	1	0
0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1
1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1	1	0	0
$29
0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	1
1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	1	0	1	1
1	1	1	1	0	1	1	0	1	1	1	1	0	1	0	0	1	1	0	1
1	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0
1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0
1	1	1	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	1	1
1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0
0	1	1	0	0	1	0	0	1	1	1	1	1	1	0	0	0	1	0	1
1	0	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	1	0
1	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1
1	1	1	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	1	1
0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1
0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1
0	1	1	0	1	0	0	1	0	1	0	1	1	1	0	1	1	1	1	0
1	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1
0	1	0	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1
0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1
1	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0
1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0
0	1	1	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0
$30
1	1	0	0	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	0
0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0
0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0	0	0	1	1
1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1
0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1
1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1
1	0	0	1	0	1	1	1	1	1	1	0	0	1	0	1	1	0	1	0
1	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	0	1	0	0
0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1
1	1	0	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0	1	0
1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1
1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	1	1	0	0	0
0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	1	0	0	1	1
1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	0	0
0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1
1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1
1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1
0	0	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1
0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	0
1	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	0	0
$31
0	0	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1
0	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	0
0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1
0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0
0	0	1	1	1	0	1	0	1	0	0	1	1	1	0	1	1	0	0	1
1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0
0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1
1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	0
1	1	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	1	1	1
1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1
1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	1	1	1
1	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	0
0	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1
0	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	0	0	1
1	0	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	0	1	0
0	1	1	0	1	1	0	1	0	1	0	0	0	0	1	1	1	1	1	1
1	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	1
1	0	1	1	1	0	1	1	0	1	1	0	0	1	0	1	1	1	0	1
1	1	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	1	1	0
1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0
$32
0	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0
0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	1
1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1
1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1
1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1
1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	1	1	0	1
1	0	1	0	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1
0	1	1	1	1	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0
1	0	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1
1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0
1	0	0	1	0	1	0	0	0	1	1	0	1	1	1	0	1	0	0	0
1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0
1	1	0	0	1	0	0	1	0	1	0	1	1	1	0	1	1	1	1	1
1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1
1	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	1	0
1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1
1	1	1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1
1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	0
0	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0
0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1
$33
0	1	1	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1
1	0	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	1	0	1
1	0	1	1	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	0
1	0	0	0	0	1	1	0	1	0	1	1	0	0	1	0	1	0	1	0
1	1	1	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1	1	1
1	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	1	0
0	0	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0
1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0
1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0
1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0
1	0	1	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	0	0
1	0	0	0	1	0	1	1	0	1	1	0	1	1	1	1	0	1	0	1
0	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0
1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1
1	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0
1	0	1	1	1	0	0	1	1	1	0	0	1	0	0	1	1	1	1	0
1	0	0	0	1	1	1	0	1	0	1	0	1	1	0	1	0	0	0	1
0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1
1	0	0	1	1	1	0	0	1	0	1	1	1	1	0	0	0	1	1	1
1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0
$34
1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1
1	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1
0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	1	0	0
1	0	1	0	0	1	1	1	0	1	1	1	0	0	0	1	1	0	0	1
1	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	1	0	1
1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	1	0	0
1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0
1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0
1	0	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0	0	1	0
1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	0	1	0
1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1
1	0	0	1	1	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0
0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0
1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	1	0
0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	1	0	1	0	1
1	1	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1
1	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	0
0	1	1	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0
0	0	0	0	1	1	0	1	0	1	1	0	0	1	1	1	1	0	0	1
0	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1
$35
1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1
0	1	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0
0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0
1	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1	1	1
0	1	0	1	1	0	1	0	1	1	1	0	1	1	0	1	0	1	0	0
1	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0
1	1	0	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	0
0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	1	0	0	1	1
1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1
0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1
0	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0
1	1	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0
1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0
1	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
1	1	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1
1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1
