$1
0	1	0	1	1	1	1	0	0
1	0	1	0	0	1	0	0	0
$86
0	0	1	1	0	0	0	0	1
1	1	0	0	1	0	0	1	1
0	0	0	1	0	1	1	1	0
0	1	1	0	0	0	0	0	1
0	0	0	1	0	0	0	1	1
0	0	0	0	0	1	0	0	1
0	0	0	1	0	0	0	1	0
0	1	0	0	0	0	0	0	0
1	0	0	0	1	0	1	1	1
$87
0	0	0	0	0	0	0	1	1
0	0	0	1	0	1	0	0	1
0	1	0	0	0	0	1	1	1
0	1	0	0	0	1	0	0	0
1	1	0	1	0	0	1	0	0
0	0	0	1	0	0	1	0	1
0	1	0	1	1	0	0	0	1
0	1	1	0	0	0	0	0	1
1	0	1	0	1	0	0	0	0
$88
1	0	1	0	1	1	1	0	0
0	0	0	1	0	0	0	0	1
0	0	1	0	0	0	0	0	0
1	1	1	1	1	0	0	0	0
0	0	1	1	1	0	1	0	1
0	0	1	1	0	0	1	0	1
0	0	0	0	0	0	1	0	1
0	0	0	1	0	0	0	1	0
0	0	0	0	0	1	0	1	0
$89
1	0	0	1	1	1	0	0	0
0	1	0	0	0	0	0	0	1
0	0	1	0	0	1	0	0	1
0	1	1	0	0	0	0	1	1
1	0	0	0	1	0	1	0	0
0	1	0	1	1	1	0	0	0
0	0	0	1	0	1	0	1	0
0	1	1	0	0	0	0	0	0
1	0	0	0	0	0	0	0	1
$90
0	0	0	0	1	1	0	0	1
0	0	0	0	0	1	0	1	0
0	0	0	1	0	0	0	0	1
0	0	1	1	0	1	1	0	0
1	1	0	1	0	1	0	1	0
0	0	1	0	0	0	0	0	0
0	0	1	0	1	0	0	1	0
0	1	1	0	1	1	0	0	0
0	0	0	0	0	0	1	1	1
$91
1	1	1	0	0	1	0	0	0
0	0	0	0	1	0	0	1	0
0	0	1	1	0	0	0	1	0
0	0	0	1	0	0	0	1	0
0	0	0	0	0	0	1	1	0
0	0	1	0	0	1	1	1	1
0	0	0	1	0	0	1	0	0
1	0	0	0	1	1	0	0	0
1	1	0	0	0	0	1	0	1
$92
0	0	1	0	1	0	0	0	0
0	0	0	1	0	0	0	1	1
0	1	0	0	1	0	0	0	0
0	0	0	1	0	0	1	1	0
0	0	1	0	0	0	0	1	1
0	0	1	1	1	1	1	1	1
0	0	0	0	1	0	1	0	1
0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	0	1
$93
0	0	0	1	1	0	1	0	0
0	1	0	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0
0	1	1	0	0	1	0	0	1
0	1	0	0	0	1	0	0	0
1	1	0	1	0	0	1	1	0
0	1	0	0	0	0	1	1	0
0	1	0	0	0	0	0	0	1
0	0	1	0	0	0	0	1	1
$94
0	1	0	0	0	1	0	0	0
0	0	1	0	0	0	1	1	0
1	0	0	0	1	0	0	1	0
0	0	0	0	0	0	0	0	1
0	1	0	0	0	1	0	1	0
0	1	1	0	0	1	0	0	1
0	1	0	0	0	0	0	1	1
0	0	1	1	0	0	1	1	0
0	0	0	0	1	0	1	1	0
$95
0	0	0	1	1	0	0	0	0
1	0	0	0	1	0	0	1	0
0	0	0	1	0	1	0	0	0
1	1	1	0	0	0	1	1	0
0	0	0	1	0	1	0	0	1
0	1	1	0	0	1	0	0	0
1	0	0	1	0	0	0	1	0
0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	1	1	1
$96
0	0	0	0	0	0	0	0	0
0	1	1	0	0	0	0	0	0
1	0	0	1	0	0	0	0	0
0	0	0	1	1	0	0	1	1
1	0	1	0	1	1	1	0	0
1	0	0	0	0	0	1	1	0
1	0	0	0	0	0	1	1	0
0	1	0	0	0	0	0	0	0
1	1	1	0	0	1	1	0	0
$97
0	1	0	1	0	1	1	0	0
1	0	0	0	0	1	1	1	1
0	1	0	0	0	0	0	0	0
0	1	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0	1
1	1	0	0	0	0	1	0	1
0	0	0	1	0	0	0	1	0
0	1	0	0	0	0	1	0	1
0	0	0	0	0	1	0	0	1
$98
1	0	0	0	0	0	1	0	0
0	0	1	0	1	1	0	0	0
0	0	0	0	0	1	0	0	0
1	0	0	1	0	0	1	0	1
0	0	0	1	0	1	1	0	0
1	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	1	0
0	1	0	0	1	1	1	1	0
0	0	1	0	0	1	0	1	0
$99
0	1	0	0	0	0	1	0	0
0	1	1	0	0	1	0	1	0
0	0	0	0	1	0	0	0	0
0	0	1	1	0	1	0	0	0
1	0	1	0	1	0	1	0	0
1	0	0	0	1	0	0	0	0
0	0	0	1	0	1	1	1	0
0	0	0	0	0	0	1	0	0
0	0	0	1	0	0	1	1	0
$100
0	0	0	1	0	0	0	1	0
0	0	1	1	1	0	1	0	0
1	0	1	1	0	0	0	0	1
0	0	0	0	0	1	1	1	0
0	0	0	0	0	0	0	1	1
0	0	0	0	0	0	1	0	0
0	0	0	1	1	0	0	0	1
0	0	0	1	0	0	1	0	0
0	0	0	1	0	0	1	0	1
