$1
1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	1
0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	1	0
1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	0
0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	0
1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0
0	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1
1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1
1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1
1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1
1	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1
$23
1	1	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1
1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0
1	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	0	1
1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1
0	1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1
1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1
0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0
1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0	1	0
0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0
1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1
1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0
1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1
0	1	1	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1
1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0
1	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	1	1
1	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1
1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	1	1	0
$24
1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	1	1
0	1	1	0	0	0	1	1	1	0	1	0	0	1	1	1	1	0
1	1	1	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0
0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	1	0
0	1	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	1
1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	1	0	1
0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	0
0	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	0	0
1	0	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1
1	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1
1	1	1	1	0	1	1	1	0	1	0	1	0	1	1	0	0	0
0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1
1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0
1	1	1	0	0	0	1	1	1	1	0	0	0	0	1	0	1	1
0	0	0	1	1	0	1	1	1	1	1	0	0	1	0	1	0	1
0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1
1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	1
1	0	1	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1
$25
1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1
1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0
1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0
0	1	0	1	0	0	1	1	0	1	0	1	0	1	1	1	1	1
0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	0
1	1	0	1	1	0	0	1	1	1	1	0	0	1	0	1	1	0
1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1
0	1	0	1	1	0	1	1	0	1	1	1	0	0	1	1	0	1
0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1
1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1
1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	0
0	0	1	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1
1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0
1	1	1	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1
1	1	1	1	0	0	1	1	1	1	0	1	0	1	0	0	1	1
1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0
0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1
1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0
$26
1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1
1	1	1	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1
1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0
0	0	1	0	0	0	1	1	1	1	0	1	1	1	0	1	1	1
1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0
1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0
1	0	0	1	0	1	1	0	1	1	0	1	0	1	0	1	0	0
0	0	0	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1
0	0	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1
0	0	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	0
1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1
1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	1
1	1	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0
0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	1
1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	1	0
0	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1	0	1
0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	0	1
1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0
$27
1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	0	0
0	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1
1	1	1	1	0	0	1	1	0	1	0	1	0	1	1	0	0	1
1	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	1	0
0	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1
0	1	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0
1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1
1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0
0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1
1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	0	0	1
0	0	0	1	0	1	0	0	1	0	1	1	1	1	0	0	1	1
1	1	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	0
1	1	0	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0
1	0	0	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1
1	1	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	0
1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	0	0
1	0	1	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0
0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
$28
1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	0	1	0
1	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	0
1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0
0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1	1
1	1	0	0	1	1	1	1	1	0	1	0	1	1	0	0	0	0
1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	0	1
0	0	1	1	1	0	1	0	0	1	1	1	1	0	0	0	1	1
1	0	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0
0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0
0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0
1	1	1	0	1	1	0	1	1	0	1	0	0	1	1	1	1	0
1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1
1	1	0	0	0	1	1	1	1	1	1	0	1	0	1	0	1	0
0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0
1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	1	0	0
0	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	0
0	1	1	1	1	0	1	0	0	0	1	1	0	0	1	0	1	1
1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1
$29
1	0	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	0
1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1
1	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1
1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	0
1	1	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0
1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0
0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1
1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1
1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0
0	1	1	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0
0	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0
1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	1	0
1	1	0	1	0	1	0	0	0	0	1	1	1	1	1	1	0	1
0	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1
1	0	1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0
1	0	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0
1	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1
1	1	0	0	0	1	0	1	1	1	1	0	0	0	1	1	1	0
$30
1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0
1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0
0	0	1	1	1	1	1	0	1	0	1	0	1	0	0	0	1	1
1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	1	1
1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1
0	1	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1
1	0	1	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0
1	0	0	1	0	1	1	1	1	0	1	1	0	1	0	1	1	1
0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0
0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	1
0	1	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	1
1	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1
1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	0	1	1
0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1
1	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1
1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1
1	0	1	1	0	1	0	1	1	0	1	0	1	0	0	1	1	1
0	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1
$31
0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	1
1	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	0	0
1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1
1	1	1	1	0	1	0	1	1	0	1	1	0	1	0	1	1	0
1	1	0	1	1	1	0	1	0	1	0	0	1	1	0	0	1	1
1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1
0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	1	1	1
0	0	1	0	1	1	0	1	1	0	1	0	1	1	1	0	1	1
1	1	1	0	1	1	1	0	0	1	0	1	1	0	0	1	0	1
0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	1	1	1
1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	0
1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	0
0	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0
0	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	1	1
1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	0
1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0
1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	1	0	1
1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	1	0	1
$32
0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0
1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0
1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	0	1	1
1	0	1	1	1	1	1	1	1	0	1	1	0	0	1	0	0	1
0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0
0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1
1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0
0	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1
0	0	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	0
1	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	1	1
0	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0
0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	1	1
0	0	0	1	1	0	1	1	1	0	1	1	1	0	0	1	0	1
1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1
1	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	0
0	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	1
1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0
1	0	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	1
$33
1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	1
1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	1	1
0	0	1	1	1	1	0	1	1	0	0	1	0	0	1	1	0	1
1	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1
1	0	0	0	1	1	1	0	0	1	1	0	1	1	1	1	1	0
1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	1
1	0	1	0	0	0	1	0	1	0	1	1	0	1	0	1	1	0
1	1	1	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0
1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	1
0	0	1	0	1	1	1	1	1	1	1	0	1	0	1	0	0	1
1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	0
1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	1
1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	1	0
0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	1	1	1
0	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0
1	0	0	1	0	1	0	1	1	1	1	1	0	1	0	1	0	1
0	0	0	1	1	1	0	1	0	1	1	1	0	0	1	0	1	0
0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1	1	1
$34
0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1
1	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	0	0
1	0	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0
0	1	0	1	0	1	0	0	0	1	1	1	1	1	0	1	1	1
1	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	0
1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1
1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1
0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0
1	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0
1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	1
0	0	0	1	1	1	0	0	1	0	0	1	0	1	1	0	1	0
0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1
1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0
1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1
0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	1
0	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	1
0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0
1	1	1	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1
$35
0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1
1	1	0	1	0	1	0	1	1	0	0	1	1	1	1	1	0	0
0	0	1	1	0	1	0	0	1	0	1	0	1	1	1	0	1	1
1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1
1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	1
1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1
0	0	1	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0
1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	0
0	1	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	1
1	0	0	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0
1	0	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0
1	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	0	0
0	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	1	1
1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	1	0	0
1	1	0	1	1	0	1	0	1	1	0	1	0	1	0	0	1	0
1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0
1	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	1
$36
0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0
1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0
0	1	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	1
1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1
0	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0
0	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	1	0
1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1
1	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0
0	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1	1
0	0	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1
1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	1
1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	0	0
0	0	1	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0
1	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1
1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1
1	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0
1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0
0	0	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0
$37
1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1
0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1
1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1
1	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1
1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1
0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1
1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	1
0	0	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	1
0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1
1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1
1	1	1	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1
0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1
0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	1
0	1	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1
1	1	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1	0
1	0	1	1	1	1	0	0	1	0	1	1	0	1	0	0	0	1
0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1
0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1
$38
1	0	0	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0
0	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1
0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0
0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1
0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	1
0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1
0	0	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	1
0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0
0	1	0	0	0	1	1	1	0	0	1	1	0	1	1	0	1	0
0	1	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0
0	0	0	0	1	1	0	1	0	1	1	1	0	1	1	0	0	1
1	1	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1
1	0	0	1	0	1	1	0	1	0	0	1	1	1	0	1	1	0
1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1
1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	0	0	0
0	1	0	1	0	0	1	1	0	1	1	1	1	1	0	1	1	0
1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0
0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	1
$39
1	0	0	1	0	0	0	1	1	1	1	0	1	0	1	1	1	1
0	1	1	0	1	1	1	0	0	1	0	1	1	0	0	1	0	1
0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0
1	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	0	0
1	0	1	0	1	1	1	0	1	0	0	0	1	1	1	1	1	1
1	0	1	0	1	0	1	1	1	0	0	0	0	0	1	0	1	1
1	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	0
1	0	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1
0	0	0	1	0	1	1	0	0	1	0	1	1	1	0	0	1	0
1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	0	0
1	0	1	0	0	1	1	0	0	0	1	1	1	1	0	0	0	1
0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1
0	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	0
1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	1
1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0
1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1
1	0	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1
1	0	1	1	1	0	0	0	1	0	1	1	0	1	1	0	1	1
$40
0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0
0	1	0	1	1	0	0	1	0	1	0	0	1	0	0	1	1	1
1	1	0	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0
0	0	1	1	1	0	0	1	0	1	0	0	1	0	1	1	0	1
1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	1	1
0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	1	0	0
0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	0
1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0
1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0
1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0	1	0
0	1	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1
1	0	1	1	0	1	1	1	0	0	1	1	1	0	1	1	0	0
0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1
1	1	0	0	0	0	1	1	1	1	1	0	1	1	0	0	1	1
0	0	1	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0
0	1	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0
1	1	0	1	0	1	1	0	1	0	1	0	1	1	1	1	0	1
1	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1
$41
0	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1
1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1
0	0	1	1	1	0	0	1	1	1	0	0	1	0	0	0	1	0
1	0	1	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0
1	1	0	0	1	1	1	0	1	0	1	1	0	1	0	0	1	1
1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1
1	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0
1	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	1	0
1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1
1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0
0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	1	1	0
0	0	1	1	0	0	1	1	0	0	1	1	1	0	0	1	1	1
1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0
0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0
1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1
0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	1
1	0	1	1	0	1	0	1	1	0	0	1	0	0	0	1	1	0
0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	0	0
$42
1	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0
0	1	1	0	0	1	1	1	0	1	1	0	1	0	0	1	1	1
1	1	0	1	0	1	1	1	0	0	1	0	1	1	0	1	0	1
1	1	0	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1
0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0
0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	0	1	0
1	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	1	0
0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1
1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	0
1	1	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0
1	0	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0
1	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0
0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	0	0	0
1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1
1	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	0
0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0
0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1
0	0	1	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0
$43
0	1	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0
0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0
0	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	1	1
1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0
1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0
0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0
0	1	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0
1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1
1	1	1	0	1	1	0	1	1	0	0	1	0	1	0	1	0	0
0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1
0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0
1	0	1	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1
1	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1
0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	0	1
1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	0	0
1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0
