$1
1	1	0	0	1	0	0	1	1	0	0
0	1	1	1	1	0	1	1	0	1	0
0	0	1	1	1	1	1	0	0	1	0
0	0	1	0	1	1	1	1	0	1	0
0	0	1	0	0	0	0	0	1	0	0
1	0	0	0	0	0	1	0	0	1	0
1	0	0	1	1	0	0	0	1	0	0
0	0	1	1	0	1	1	1	0	1	1
0	0	1	1	1	1	1	0	0	0	1
1	0	0	0	1	0	0	0	0	1	0
$59
0	1	0	0	0	1	0	0	1	1	0
0	0	1	0	1	1	1	1	0	0	1
1	0	1	0	1	0	0	0	1	1	0
0	0	1	0	1	0	0	1	0	1	0
1	0	1	0	0	0	1	1	0	1	1
0	1	0	0	1	0	0	0	0	0	1
1	0	1	1	0	0	1	0	1	1	0
1	1	1	0	1	1	0	1	0	1	1
1	0	0	1	1	0	0	1	1	1	0
0	1	1	1	0	0	0	1	0	0	0
1	0	0	0	0	0	1	1	0	1	0
$60
0	0	1	0	1	1	0	1	0	0	0
0	1	0	1	0	1	1	0	0	0	1
0	1	0	0	0	1	0	1	1	1	0
1	0	1	1	1	0	0	0	1	0	1
0	1	0	0	1	0	0	0	0	0	1
0	1	1	1	1	0	1	0	0	1	0
1	0	1	0	1	0	1	0	0	0	1
1	1	0	1	0	1	0	1	0	0	0
0	1	0	0	1	1	0	0	1	1	0
0	1	0	1	1	0	0	0	0	1	0
0	0	1	0	1	1	0	1	1	1	1
$61
0	1	1	1	1	1	0	0	1	0	1
0	0	0	1	1	1	1	0	1	1	0
0	0	0	1	0	0	1	1	0	0	0
1	0	0	0	1	0	1	1	0	0	0
1	0	1	1	1	1	0	1	1	0	0
0	0	0	0	1	1	1	1	1	0	0
1	0	1	0	1	0	1	1	0	1	1
0	1	0	1	0	0	1	0	0	0	0
0	0	0	1	1	0	0	0	0	1	0
1	1	0	0	1	0	0	0	1	0	0
0	1	1	1	0	1	0	0	1	0	1
$62
0	1	1	1	1	1	0	0	0	1	1
0	0	1	1	1	0	0	0	1	0	0
0	0	1	0	1	0	1	1	1	0	0
1	0	1	0	1	0	1	1	1	1	0
1	1	1	0	0	0	1	1	0	1	0
1	1	0	1	1	1	1	0	0	1	0
0	0	0	0	0	0	0	0	1	0	1
1	0	1	0	0	0	1	0	0	0	1
0	1	1	0	0	0	0	1	0	1	0
1	1	0	0	0	0	0	1	0	1	1
0	1	0	0	0	0	0	1	1	0	0
$63
1	0	1	0	1	0	0	1	0	0	1
0	1	1	1	1	1	0	1	0	1	0
0	0	0	1	1	0	0	0	0	0	0
0	0	0	0	1	0	0	0	1	1	0
1	1	0	0	0	1	1	1	1	0	0
0	0	0	1	0	1	0	0	1	0	1
1	0	1	0	1	0	0	1	1	1	0
1	0	0	1	0	1	1	1	0	1	0
1	0	1	0	0	1	0	0	0	1	0
0	1	1	1	0	0	1	1	0	0	1
1	0	0	0	0	0	1	1	1	1	0
$64
1	0	0	0	1	1	1	0	0	1	1
0	0	0	0	0	0	1	0	1	1	0
0	0	0	0	0	1	0	1	1	0	0
0	1	1	1	0	1	1	1	0	0	1
0	1	1	1	0	0	0	1	1	0	1
1	0	1	1	1	0	1	0	1	0	0
0	0	0	0	0	0	0	1	1	1	0
1	0	0	1	0	0	0	0	0	0	1
1	1	0	0	0	0	0	1	0	0	0
0	0	0	1	1	1	1	0	1	0	1
1	1	1	1	1	0	0	0	1	1	0
$65
1	1	0	1	0	1	0	0	1	0	1
1	0	1	0	1	1	1	0	0	0	0
0	1	0	0	0	1	0	0	1	0	0
0	1	0	0	1	1	1	0	0	0	1
1	1	0	1	0	0	1	1	1	0	0
1	1	1	1	1	0	0	0	1	1	0
0	0	1	0	1	1	0	0	0	1	1
0	1	1	0	0	0	0	1	1	0	1
1	0	0	1	0	1	1	0	0	0	0
0	0	1	0	0	1	0	0	0	0	1
0	1	0	0	0	0	0	1	1	0	1
$66
1	1	1	0	1	0	0	0	1	0	0
1	0	0	1	1	1	1	0	1	0	0
1	1	1	0	1	1	0	1	1	0	1
0	1	0	1	0	0	0	1	0	1	0
0	1	0	1	0	1	0	1	0	0	0
1	0	1	0	0	0	1	0	0	0	1
0	0	1	0	0	1	0	0	1	1	0
0	0	1	0	1	0	0	0	1	0	0
0	0	0	0	0	1	0	0	1	0	0
1	0	0	1	1	1	1	1	1	0	0
0	0	0	1	0	1	1	0	1	1	0
$67
0	0	0	0	0	1	0	1	1	1	0
0	0	1	0	0	0	1	1	0	1	0
1	0	0	0	1	0	1	1	0	0	1
0	0	1	1	0	1	1	1	1	0	0
0	1	0	0	1	1	0	1	1	1	1
0	0	0	0	1	1	0	0	1	1	0
1	0	0	1	0	1	1	1	1	0	0
0	0	0	0	0	0	1	0	0	1	0
0	0	1	0	0	0	0	0	1	1	1
1	0	0	1	0	1	0	1	0	0	1
1	1	0	0	0	1	0	0	1	0	1
$68
0	1	0	0	0	1	1	1	0	1	0
0	1	0	1	0	1	0	1	1	1	0
1	0	0	0	0	0	1	1	1	0	0
0	1	1	0	0	0	1	0	0	0	1
1	0	0	0	0	1	1	1	1	0	0
0	1	1	0	1	1	1	0	0	0	0
1	1	1	0	0	1	1	0	0	1	0
1	1	0	0	0	1	0	1	0	1	0
1	0	0	1	0	0	0	1	0	0	0
1	0	0	0	0	0	0	0	1	0	1
1	1	0	1	0	1	1	0	0	0	0
$69
0	1	1	0	1	0	1	1	0	1	1
1	0	1	1	1	0	0	1	0	0	0
0	1	1	1	1	0	1	1	1	1	0
0	1	0	0	1	1	0	1	1	0	1
0	1	0	0	1	0	1	0	0	0	1
1	0	0	1	0	0	0	0	0	1	0
0	1	0	0	0	0	0	1	0	1	0
0	0	0	0	0	1	0	1	1	0	0
1	0	0	0	0	0	1	1	0	1	0
0	1	0	1	0	0	0	0	0	1	1
0	1	1	0	0	0	0	0	1	0	1
$70
0	1	1	1	0	0	0	0	0	1	0
0	1	0	0	1	0	1	0	0	1	0
0	0	0	0	1	1	0	0	1	0	0
0	0	1	0	1	1	0	1	1	0	0
0	1	1	0	1	0	0	0	1	1	1
1	1	0	1	1	0	1	0	0	0	0
0	1	0	0	0	1	0	0	1	0	0
1	0	0	0	0	0	1	1	1	1	1
1	0	0	1	1	0	1	1	0	0	0
0	0	1	1	0	1	1	0	1	0	0
0	1	1	0	0	1	1	0	0	0	0
$71
1	1	0	1	1	0	1	0	0	0	0
0	1	0	0	0	1	0	1	0	0	0
1	1	0	0	0	0	0	0	0	0	0
1	1	0	0	0	0	1	1	0	1	1
0	0	0	1	0	0	1	1	0	0	0
0	0	0	0	1	1	0	0	0	0	1
0	0	0	1	1	0	1	1	0	1	1
0	1	0	1	0	0	0	1	1	1	1
0	1	1	1	0	0	0	1	0	0	0
0	0	1	0	1	0	0	0	1	1	1
1	1	1	0	0	0	1	0	1	1	1
$72
1	1	0	1	1	1	0	1	0	1	1
0	0	1	0	0	1	1	1	0	0	0
0	1	0	0	0	1	1	0	0	1	0
0	0	1	0	0	1	1	0	1	0	0
1	1	1	0	0	0	1	0	0	0	0
0	0	1	1	0	1	0	1	0	1	1
0	1	0	1	1	0	1	0	0	1	1
1	0	1	0	0	1	1	0	0	1	0
1	1	1	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0
0	1	1	0	0	0	0	0	0	1	0
$73
0	0	0	1	0	0	1	0	1	0	0
0	1	0	0	0	0	0	1	0	0	1
1	0	1	0	0	0	1	1	0	0	1
1	1	1	0	0	0	1	1	1	0	0
0	1	0	0	1	0	1	0	1	1	0
1	1	0	0	1	0	1	1	0	1	1
0	1	0	0	0	0	1	0	0	0	1
0	1	0	1	1	0	1	0	0	1	1
0	1	0	0	0	0	0	1	0	1	1
0	0	0	0	1	0	0	0	1	1	0
1	0	1	1	1	0	0	0	0	0	0
$74
1	0	1	0	0	0	1	1	1	0	0
0	1	0	1	0	0	1	0	1	0	0
0	0	0	1	0	0	1	0	0	1	0
0	1	0	0	0	0	0	0	1	0	0
1	1	1	0	0	0	1	0	1	1	0
0	0	1	1	1	1	0	1	0	1	0
1	0	0	0	1	1	0	1	1	0	0
0	0	1	1	1	1	0	0	0	0	0
0	0	0	1	1	1	1	1	0	0	0
0	1	1	1	0	0	0	0	1	0	0
1	0	0	0	1	0	0	1	1	1	0
$75
1	0	0	0	0	0	0	0	0	1	0
1	1	0	1	0	1	1	0	0	0	1
0	1	0	0	1	0	1	0	0	0	1
1	1	0	1	1	0	0	1	1	1	1
0	0	1	1	0	0	1	1	0	0	1
1	1	0	0	1	0	0	0	0	0	1
1	0	0	1	0	0	1	0	0	1	1
0	0	0	0	1	0	0	1	1	1	0
0	0	0	0	1	1	1	0	1	0	0
0	0	0	0	0	0	1	0	0	0	1
1	0	0	0	0	1	1	0	0	0	1
$76
1	0	0	1	1	1	0	0	1	0	0
1	0	1	0	0	0	0	1	0	0	0
0	0	1	0	0	0	1	0	0	0	0
1	1	0	0	1	0	1	0	0	1	0
0	1	1	0	1	0	1	1	1	1	1
0	0	1	0	1	1	0	0	0	0	1
0	0	1	1	0	0	0	1	0	0	0
0	0	0	1	1	1	1	0	1	1	1
1	0	0	0	0	0	0	1	0	0	1
0	0	0	1	0	0	1	1	0	0	0
0	0	0	0	1	1	1	0	1	1	0
$77
0	1	1	0	0	1	0	1	0	0	0
0	0	0	1	1	0	1	0	0	0	1
1	0	0	0	1	0	1	0	1	1	1
0	0	0	0	0	1	0	0	0	1	0
1	0	1	0	0	0	1	0	0	0	0
1	0	1	1	1	0	1	0	1	1	1
1	0	0	1	0	0	0	0	0	1	1
1	0	1	0	0	0	1	1	1	0	1
0	0	0	1	0	0	0	0	1	1	0
0	1	1	0	0	0	0	1	0	0	0
1	0	0	0	0	1	0	1	0	1	0
$78
1	0	0	0	0	0	1	0	0	0	0
0	0	0	0	1	1	0	1	1	0	0
0	1	0	0	1	0	1	0	0	0	0
0	0	0	0	0	0	1	0	0	0	1
0	0	1	0	1	0	0	1	0	1	0
0	0	0	0	0	0	1	0	0	1	0
0	1	1	0	0	1	0	1	1	0	1
1	0	0	0	1	0	1	0	0	1	1
1	0	0	1	0	0	1	1	1	1	0
1	0	1	1	0	1	1	1	1	0	0
0	0	0	0	1	0	1	1	1	1	1
$79
0	0	1	0	1	0	0	0	1	0	0
0	0	0	0	0	0	1	0	1	0	1
0	1	0	0	0	0	0	0	1	1	0
0	0	0	0	0	0	0	1	0	1	0
0	1	1	1	1	0	1	1	1	0	0
0	0	1	0	1	0	1	0	1	1	0
0	0	0	1	1	0	0	0	0	1	1
1	0	0	1	1	0	0	0	0	0	0
0	1	1	0	0	0	0	1	0	1	0
1	1	0	1	1	0	1	1	0	0	0
1	0	1	1	0	1	1	0	1	0	0
$80
1	0	0	0	0	0	1	1	1	0	0
0	0	1	0	1	0	0	0	0	0	1
0	1	1	0	1	0	0	1	0	1	0
0	0	0	1	0	0	1	0	1	0	1
1	0	0	0	0	0	1	0	0	0	1
0	1	1	1	0	0	0	0	0	0	0
0	0	1	0	1	0	0	1	0	1	0
0	1	1	0	1	0	1	0	0	0	1
1	0	1	0	1	1	1	0	1	0	1
1	1	0	0	0	0	1	0	1	0	1
0	0	1	0	1	0	0	1	0	0	0
$81
0	0	0	1	0	0	1	1	0	0	1
0	0	0	0	0	1	0	1	0	0	1
1	1	0	0	0	0	0	0	1	0	0
1	1	0	1	0	0	1	0	0	1	1
0	0	0	1	0	0	0	0	1	0	1
0	0	0	0	0	0	0	0	0	1	1
1	1	0	0	1	0	0	1	0	0	1
0	0	0	0	1	0	0	0	1	0	1
1	0	1	0	0	0	1	0	0	1	0
0	0	0	1	1	0	0	1	1	1	1
0	1	1	0	0	0	0	1	1	1	1
$82
1	1	0	0	0	1	1	1	0	0	0
1	1	1	1	0	0	1	1	0	0	0
0	1	0	0	1	1	1	1	0	1	1
0	0	0	1	1	0	0	0	1	1	0
1	0	0	0	0	0	1	1	1	1	0
0	0	1	0	0	0	0	0	0	1	0
0	0	1	0	0	0	1	0	0	1	1
0	0	1	1	0	0	0	0	0	0	0
1	1	0	1	1	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	1	0	0	1	0	1
$83
1	1	0	0	0	1	1	0	0	0	0
0	0	1	1	1	0	1	1	0	0	0
0	1	0	0	1	0	0	0	0	1	1
1	0	1	1	1	1	0	0	1	1	1
0	1	1	0	1	1	0	0	0	0	1
0	1	0	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	1	0	0	0
0	0	0	0	0	1	0	1	0	1	0
0	1	1	0	0	0	0	1	1	0	0
0	0	1	0	1	0	0	1	0	0	0
1	0	0	0	0	1	0	0	0	0	0
$84
1	1	0	0	0	1	0	0	0	1	0
0	0	0	0	1	1	0	1	0	0	0
0	0	1	0	1	0	1	0	0	0	0
0	1	1	1	1	1	0	0	0	0	0
1	1	1	0	0	1	0	0	0	0	0
0	1	0	0	0	1	0	0	0	1	0
0	1	0	0	0	1	0	0	1	1	0
1	0	0	1	0	0	1	0	0	0	0
0	1	0	0	0	1	0	1	1	0	1
1	0	0	1	1	0	0	0	1	0	1
0	1	1	1	0	0	0	0	1	0	1
$85
0	0	1	0	1	0	0	0	0	1	1
0	0	0	1	1	0	0	1	1	0	0
1	1	0	1	0	1	0	1	0	1	0
0	0	0	0	0	0	0	1	1	0	1
1	0	0	0	0	0	0	0	1	0	1
0	1	0	1	1	0	0	0	0	0	1
0	1	0	0	0	0	1	0	0	0	0
0	1	0	0	1	1	0	1	0	0	1
1	1	1	0	1	0	1	0	0	0	1
1	1	0	0	0	0	0	0	0	1	0
0	0	0	0	1	0	0	0	0	1	1
$86
1	1	0	0	0	0	0	1	0	1	1
0	0	0	0	0	0	1	1	1	0	1
1	0	1	0	0	0	0	0	1	0	0
1	0	0	1	1	0	0	0	0	0	0
1	0	0	1	1	1	0	0	0	1	1
0	1	0	0	0	1	0	0	0	1	0
1	0	0	0	1	0	0	1	1	0	0
0	0	0	1	1	0	1	0	0	0	1
1	1	0	1	0	0	0	0	0	0	0
0	0	0	1	0	0	1	0	1	1	0
0	0	0	1	1	1	0	0	1	0	0
$87
0	1	0	0	0	0	1	0	0	1	0
1	1	0	1	0	0	0	1	0	0	0
0	1	0	0	1	0	0	0	0	1	0
0	0	0	1	0	0	0	0	0	0	1
0	0	1	1	1	0	0	0	1	0	1
0	0	0	1	1	1	1	1	0	0	0
1	1	1	0	0	0	1	1	1	0	1
0	1	1	1	0	0	1	0	1	0	0
0	0	0	0	0	0	0	1	1	1	0
0	0	0	0	1	0	1	0	1	0	0
1	0	1	0	0	0	0	0	0	0	0
$88
0	0	0	0	0	1	1	1	0	0	0
0	1	0	1	0	0	0	0	0	1	0
1	0	0	0	1	0	1	1	0	1	0
0	1	0	1	1	0	0	0	0	1	1
0	0	0	1	0	0	1	1	0	0	1
0	0	1	1	0	0	1	0	0	0	0
0	1	0	0	0	1	0	0	0	1	1
0	0	1	0	0	0	1	0	0	0	0
1	1	0	0	0	0	0	1	1	0	0
0	1	0	0	1	1	1	0	0	1	0
0	1	0	0	0	0	1	0	1	0	1
$89
1	1	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	1	0	0	0	0
0	1	0	0	1	1	1	1	0	0	1
1	1	0	1	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	1
0	0	0	1	1	0	0	0	0	0	1
0	1	0	0	1	0	0	0	0	0	0
0	1	1	0	0	0	1	1	0	1	1
0	0	0	1	1	0	0	0	0	1	0
1	1	0	1	0	1	1	1	1	0	1
1	0	0	0	0	1	0	1	1	0	0
$90
0	0	1	0	0	0	0	0	0	1	1
0	0	0	0	1	0	0	1	0	1	0
1	0	1	1	0	0	0	0	0	1	0
0	1	0	0	0	0	0	1	0	0	0
1	0	0	0	0	0	0	1	0	0	0
0	1	1	0	0	1	0	1	0	1	0
1	1	0	1	0	0	1	1	0	1	0
0	0	1	1	0	0	1	1	1	0	1
0	0	0	1	0	0	1	0	0	1	0
0	1	1	0	0	0	1	0	0	0	0
0	0	1	0	1	0	1	0	1	0	0
$91
0	1	0	0	0	1	0	0	1	0	0
1	1	0	0	1	0	0	0	1	0	1
0	0	0	0	1	0	1	0	1	0	0
0	0	1	1	0	0	1	1	0	0	1
1	0	0	1	1	0	1	0	0	0	0
0	1	0	1	0	1	0	1	0	0	1
1	0	0	0	0	0	1	0	0	0	0
1	0	1	0	0	1	1	0	1	0	0
0	1	1	1	0	0	0	1	0	0	0
1	0	1	0	0	0	1	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0
$92
0	0	0	1	0	0	0	1	0	0	0
1	0	0	0	1	0	0	0	1	0	0
0	0	0	1	0	0	1	0	0	1	1
1	0	0	0	0	0	0	1	0	0	1
1	1	0	0	1	0	0	0	0	1	0
0	0	0	0	1	1	1	1	0	0	0
1	1	0	1	0	0	0	0	0	0	0
1	0	0	0	0	0	0	1	0	1	0
0	0	0	0	0	1	0	1	1	0	0
1	1	1	0	1	0	0	0	0	0	1
1	1	0	0	1	0	1	0	0	1	1
$93
0	0	1	0	0	0	0	0	1	0	0
0	0	0	0	0	0	1	0	0	1	0
0	0	0	0	1	0	0	0	0	1	0
1	1	1	1	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0
0	1	0	1	0	1	0	0	1	1	1
0	0	0	1	0	0	0	0	1	1	0
1	1	0	1	1	0	0	0	1	1	0
0	1	0	1	1	0	0	0	0	1	1
0	0	1	1	0	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	1	1
$94
0	0	0	0	0	1	0	0	1	1	0
1	1	0	0	0	0	0	1	0	0	0
0	1	0	0	0	1	0	0	1	1	0
0	0	0	0	1	1	0	1	0	0	1
0	0	1	0	0	1	0	0	0	0	0
0	0	0	1	1	1	0	1	1	0	0
0	0	0	1	1	0	1	0	1	1	0
0	0	1	1	0	0	0	0	0	1	0
1	0	0	1	0	0	0	1	0	0	0
0	0	0	0	1	0	0	1	1	0	0
0	0	1	0	0	1	1	0	0	0	1
$95
0	0	0	0	0	0	0	1	0	0	0
1	1	1	1	0	0	0	0	0	0	0
0	1	1	1	0	0	1	0	0	1	0
0	0	1	1	0	0	0	1	1	1	0
0	0	0	0	0	0	1	0	0	1	0
0	1	0	0	0	0	0	1	0	1	0
1	0	1	1	0	1	1	0	0	0	0
0	0	0	0	0	1	0	0	1	0	0
0	0	1	1	0	1	0	0	0	0	0
1	0	0	0	0	1	0	0	1	0	1
1	0	1	0	0	0	0	1	0	0	1
$96
0	1	1	1	0	0	0	0	0	0	0
0	0	1	0	0	1	0	0	0	0	0
1	0	0	0	0	1	1	0	0	1	0
1	0	0	0	0	0	0	1	1	1	1
0	0	0	0	0	0	0	0	0	1	1
0	0	0	0	0	1	0	0	0	0	0
1	1	1	0	0	1	0	0	1	1	1
1	1	0	1	0	0	1	0	1	0	0
1	0	0	1	0	1	0	0	1	0	0
0	0	1	0	0	1	0	0	0	1	0
0	0	0	0	0	0	1	0	1	0	0
$97
0	0	0	0	1	0	1	0	0	0	0
0	0	0	0	0	1	0	0	1	1	1
1	1	0	0	1	1	0	1	0	0	1
0	0	0	0	1	0	0	0	1	1	0
0	0	0	0	1	0	0	0	0	0	0
1	0	0	1	0	0	0	0	1	0	0
1	0	0	0	0	1	1	0	0	0	1
0	0	0	1	0	0	1	0	0	1	0
0	0	0	0	0	0	1	0	1	0	0
0	1	1	0	0	0	0	0	0	0	1
1	1	0	1	1	0	1	0	0	0	1
$98
0	0	0	1	0	0	1	1	1	0	0
1	0	1	0	0	0	0	0	0	1	0
0	0	1	1	0	0	1	0	1	0	1
1	0	0	1	0	0	0	0	0	1	0
1	0	0	0	0	1	0	0	0	0	0
0	0	1	1	0	1	0	0	0	0	0
0	1	0	0	1	0	0	0	0	0	1
0	0	1	0	1	1	0	1	0	0	0
0	1	0	0	0	0	0	0	0	0	0
1	0	1	0	1	1	0	0	0	1	0
1	0	1	0	0	0	0	0	0	1	1
$99
0	0	0	0	0	0	1	0	1	1	0
0	0	0	1	0	0	1	0	0	0	0
0	0	0	0	1	0	1	0	1	0	0
0	0	0	0	1	0	0	1	0	0	1
0	0	0	0	0	1	1	0	0	1	0
1	0	1	1	0	0	1	1	0	0	0
1	0	0	1	0	0	1	1	0	0	0
1	1	0	1	1	0	0	1	0	0	0
1	0	1	0	0	0	0	0	0	1	0
0	1	0	0	1	1	0	0	1	1	0
0	0	0	0	0	0	0	0	0	0	0
$100
0	0	1	0	0	0	1	1	1	0	0
0	0	0	0	0	0	0	1	0	0	0
0	1	1	0	0	1	0	1	0	1	0
0	1	0	0	0	0	0	1	0	0	1
0	1	1	1	0	0	0	1	1	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	1	0	0
0	0	0	0	0	0	1	0	1	0	0
0	0	1	1	0	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	1	1
1	0	0	1	1	1	0	1	1	1	0
